"PV_code","Provincie","Code","Jaar","ID","Geslacht","Burgelijke_Staat","Perioden","Bevolking","Gem_Bevolking"
"PV20  ","Groningen (PV)","10100","1 jaar","18778609","3000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","12500","25 jaar","41082177","4000","1020","2023JJ00","406","   344.0"
"PV20  ","Groningen (PV)","18000","80 jaar","32167529","3000","1080","2023JJ00","141","   187.0"
"PV20  ","Groningen (PV)","16200","62 jaar","10677465","T001038","T001019","2023JJ00","7660","  7789.0"
"PV20  ","Groningen (PV)","12100","21 jaar","40404257","4000","1020","2023JJ00","50","    39.0"
"PV20  ","Groningen (PV)","16400","64 jaar","29320265","3000","T001019","2023JJ00","3789","  3896.0"
"PV20  ","Groningen (PV)","11900","19 jaar","40065297","4000","1020","2023JJ00","13","     3.0"
"PV20  ","Groningen (PV)","17400","74 jaar","31150649","3000","1080","2023JJ00","373","   370.0"
"PV20  ","Groningen (PV)","15600","56 jaar","9660585","T001038","T001019","2023JJ00","8043","  8065.0"
"PV20  ","Groningen (PV)","14400","44 jaar","7762409","T001038","1080","2023JJ00","688","   687.0"
"PV20  ","Groningen (PV)","11300","13 jaar","39048417","4000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","19800","98 jaar","35285961","3000","1010","2023JJ00","0","     0.5"
"PV20  ","Groningen (PV)","19200","92 jaar","52437337","4000","1020","2023JJ00","42","    48.5"
"PV20  ","Groningen (PV)","12500","25 jaar","41116073","4000","1050","2023JJ00","0","     1.0"
"PV20  ","Groningen (PV)","13800","38 jaar","6745529","T001038","1080","2023JJ00","410","   390.0"
"PV20  ","Groningen (PV)","10700","7 jaar","38031537","4000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","13100","31 jaar","42166849","4000","1080","2023JJ00","114","    91.5"
"PV20  ","Groningen (PV)","19800","98 jaar","53555905","4000","T001019","2023JJ00","81","    79.0"
"PV20  ","Groningen (PV)","11900","19 jaar","40099193","4000","1050","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","13800","38 jaar","6643841","T001038","1010","2023JJ00","3159","  3308.0"
"PV20  ","Groningen (PV)","10100","1 jaar","37014657","4000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","18000","80 jaar","50403577","4000","1020","2023JJ00","900","  1027.0"
"PV20  ","Groningen (PV)","19800","98 jaar","35353753","3000","1050","2023JJ00","13","    14.5"
"PV20  ","Groningen (PV)","19800","98 jaar","35319857","3000","1020","2023JJ00","7","     9.0"
"PV20  ","Groningen (PV)","19200","92 jaar","52471233","4000","1050","2023JJ00","422","   411.0"
"PV20  ","Groningen (PV)","12500","25 jaar","41149969","4000","1080","2023JJ00","20","    12.0"
"PV20  ","Groningen (PV)","17400","74 jaar","49386697","4000","1020","2023JJ00","1845","  1861.5"
"PV20  ","Groningen (PV)","10700","7 jaar","38065433","4000","1050","2023JJ00","",""
"PV20  ","Groningen (PV)","18600","86 jaar","51454353","4000","1050","2023JJ00","862","   792.5"
"PV20  ","Groningen (PV)","12800","28 jaar","4915145","T001038","T001019","2023JJ00","8513","  8761.0"
"PV20  ","Groningen (PV)","11900","19 jaar","40133089","4000","1080","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","12800","28 jaar","23218985","3000","T001019","2023JJ00","4485","  4606.0"
"PV20  ","Groningen (PV)","10100","1 jaar","37048553","4000","1050","2023JJ00","",""
"PV20  ","Groningen (PV)","12600","26 jaar","4576185","T001038","T001019","2023JJ00","9033","  9663.5"
"PV20  ","Groningen (PV)","11300","13 jaar","39116209","4000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","16200","62 jaar","47352937","4000","1020","2023JJ00","2334","  2374.5"
"PV20  ","Groningen (PV)","19200","92 jaar","52505129","4000","1080","2023JJ00","35","    32.5"
"PV20  ","Groningen (PV)","10900","9 jaar","38438289","4000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","17400","74 jaar","49420593","4000","1050","2023JJ00","726","   632.0"
"PV20  ","Groningen (PV)","10700","7 jaar","38099329","4000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","15600","56 jaar","46336057","4000","1020","2023JJ00","2318","  2275.5"
"PV20  ","Groningen (PV)","12600","26 jaar","23015609","3000","1080","2023JJ00","16","     8.0"
"PV20  ","Groningen (PV)","15000","50 jaar","45319177","4000","1020","2023JJ00","2027","  1858.5"
"PV20  ","Groningen (PV)","16800","68 jaar","48403713","4000","1050","2023JJ00","428","   389.0"
"PV20  ","Groningen (PV)","10100","1 jaar","37082449","4000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","11900","19 jaar","40031401","4000","1010","2023JJ00","5033","  4523.5"
"PV20  ","Groningen (PV)","19800","98 jaar","53657593","4000","1050","2023JJ00","73","    73.0"
"PV20  ","Groningen (PV)","14400","44 jaar","44302297","4000","1020","2023JJ00","1645","  1596.0"
"PV20  ","Groningen (PV)","16200","62 jaar","47386833","4000","1050","2023JJ00","231","   213.5"
"PV20  ","Groningen (PV)","11300","13 jaar","20710681","3000","1010","2023JJ00","3164","  2973.5"
"PV20  ","Groningen (PV)","12000","20 jaar","21998729","3000","1080","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","19200","92 jaar","34099601","3000","1010","2023JJ00","9","    15.0"
"PV20  ","Groningen (PV)","13800","38 jaar","43285417","4000","1020","2023JJ00","1495","  1514.0"
"PV20  ","Groningen (PV)","11300","13 jaar","39014521","4000","1010","2023JJ00","2857","  2864.0"
"PV20  ","Groningen (PV)","10700","7 jaar","19693801","3000","1010","2023JJ00","2680","  2734.0"
"PV20  ","Groningen (PV)","19200","92 jaar","52403441","4000","1010","2023JJ00","15","    18.5"
"PV20  ","Groningen (PV)","13200","32 jaar","42268537","4000","1020","2023JJ00","1365","  1291.0"
"PV20  ","Groningen (PV)","14600","46 jaar","44675153","4000","1050","2023JJ00","25","    28.5"
"PV20  ","Groningen (PV)","10700","7 jaar","37997641","4000","1010","2023JJ00","2598","  2603.5"
"PV20  ","Groningen (PV)","10100","1 jaar","18676921","3000","1010","2023JJ00","2747","  2483.0"
"PV20  ","Groningen (PV)","18600","86 jaar","51352665","4000","T001019","2023JJ00","1282","  1286.5"
"PV20  ","Groningen (PV)","12600","26 jaar","41251657","4000","1020","2023JJ00","547","   471.0"
"PV20  ","Groningen (PV)","17400","74 jaar","31116753","3000","1050","2023JJ00","293","   292.5"
"PV20  ","Groningen (PV)","15800","58 jaar","46742809","4000","1080","2023JJ00","794","   764.5"
"PV20  ","Groningen (PV)","13800","38 jaar","43319313","4000","1050","2023JJ00","6","     9.5"
"PV20  ","Groningen (PV)","15600","56 jaar","46403849","4000","1080","2023JJ00","749","   800.5"
"PV20  ","Groningen (PV)","12000","20 jaar","40234777","4000","1020","2023JJ00","27","    21.0"
"PV20  ","Groningen (PV)","19900","99 jaar","17117705","T001038","T001019","2023JJ00","72","    78.5"
"PV20  ","Groningen (PV)","13200","32 jaar","42302433","4000","1050","2023JJ00","2","     3.0"
"PV20  ","Groningen (PV)","19500","95 jaar","16541473","T001038","1050","2023JJ00","227","   314.0"
"PV20  ","Groningen (PV)","11400","14 jaar","39217897","4000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","14400","44 jaar","44370089","4000","1080","2023JJ00","407","   403.0"
"PV20  ","Groningen (PV)","19300","93 jaar","52606817","4000","1020","2023JJ00","27","    34.5"
"PV20  ","Groningen (PV)","18000","80 jaar","32065841","3000","1010","2023JJ00","92","    89.5"
"PV20  ","Groningen (PV)","12000","20 jaar","3559305","T001038","T001019","2023JJ00","10592"," 10697.0"
"PV20  ","Groningen (PV)","15000","50 jaar","8711497","T001038","1020","2023JJ00","4053","  3632.0"
"PV20  ","Groningen (PV)","10100","1 jaar","36980761","4000","1010","2023JJ00","2570","  2464.5"
"PV20  ","Groningen (PV)","18000","80 jaar","50369681","4000","1010","2023JJ00","70","    90.5"
"PV20  ","Groningen (PV)","17400","74 jaar","31048961","3000","1010","2023JJ00","238","   278.5"
"PV20  ","Groningen (PV)","19300","93 jaar","34370769","3000","1080","2023JJ00","6","     6.0"
"PV20  ","Groningen (PV)","14400","44 jaar","7694617","T001038","1020","2023JJ00","3122","  2965.0"
"PV20  ","Groningen (PV)","10800","8 jaar","19964969","3000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","10100","1 jaar","36946865","4000","T001019","2023JJ00","2570","  2464.5"
"PV20  ","Groningen (PV)","17400","74 jaar","49352801","4000","1010","2023JJ00","190","   195.5"
"PV20  ","Groningen (PV)","16000","60 jaar","10440193","T001038","1050","2023JJ00","266","   250.0"
"PV20  ","Groningen (PV)","13800","38 jaar","6677737","T001038","1020","2023JJ00","2912","  2880.5"
"PV20  ","Groningen (PV)","15600","56 jaar","9762273","T001038","1050","2023JJ00","152","   144.0"
"PV20  ","Groningen (PV)","10200","2 jaar","18948089","3000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","16200","62 jaar","28981305","3000","T001019","2023JJ00","3807","  3898.0"
"PV20  ","Groningen (PV)","13200","32 jaar","5660857","T001038","1020","2023JJ00","2397","  2234.0"
"PV20  ","Groningen (PV)","19902","101 jaar","17592249","T001038","1080","2023JJ00","0","     2.0"
"PV20  ","Groningen (PV)","13400","34 jaar","5999817","T001038","1020","2023JJ00","2680","  2578.0"
"PV20  ","Groningen (PV)","14400","44 jaar","7728513","T001038","1050","2023JJ00","30","    17.0"
"PV20  ","Groningen (PV)","18300","83 jaar","50878121","4000","1010","2023JJ00","75","    70.5"
"PV20  ","Groningen (PV)","12600","26 jaar","4643977","T001038","1020","2023JJ00","825","   677.0"
"PV20  ","Groningen (PV)","15000","50 jaar","26947545","3000","T001019","2023JJ00","4066","  3589.5"
"PV20  ","Groningen (PV)","19900","99 jaar","35455441","3000","1010","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","13800","38 jaar","6711633","T001038","1050","2023JJ00","12","    15.0"
"PV20  ","Groningen (PV)","15800","58 jaar","10135129","T001038","1080","2023JJ00","1493","  1452.5"
"PV20  ","Groningen (PV)","12000","20 jaar","3627097","T001038","1020","2023JJ00","33","    25.0"
"PV20  ","Groningen (PV)","14400","44 jaar","25930665","3000","T001019","2023JJ00","3170","  3106.0"
"PV20  ","Groningen (PV)","13200","32 jaar","5694753","T001038","1050","2023JJ00","2","     4.5"
"PV20  ","Groningen (PV)","18100","81 jaar","32337009","3000","1080","2023JJ00","143","   138.0"
"PV20  ","Groningen (PV)","17700","77 jaar","49861241","4000","1010","2023JJ00","106","   172.5"
"PV20  ","Groningen (PV)","14600","46 jaar","8101369","T001038","1080","2023JJ00","783","   750.0"
"PV20  ","Groningen (PV)","13800","38 jaar","24913785","3000","T001019","2023JJ00","3390","  3411.0"
"PV20  ","Groningen (PV)","19300","93 jaar","15965241","T001038","1010","2023JJ00","27","    20.5"
"PV20  ","Groningen (PV)","19900","99 jaar","35523233","3000","1050","2023JJ00","15","    10.5"
"PV20  ","Groningen (PV)","16600","66 jaar","29794809","3000","1080","2023JJ00","522","   567.5"
"PV20  ","Groningen (PV)","15600","56 jaar","46302161","4000","1010","2023JJ00","824","   883.5"
"PV20  ","Groningen (PV)","18700","87 jaar","14948361","T001038","1010","2023JJ00","64","    77.0"
"PV20  ","Groningen (PV)","12000","20 jaar","3660993","T001038","1050","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","14400","44 jaar","25964561","3000","1010","2023JJ00","1406","  1447.5"
"PV20  ","Groningen (PV)","12600","26 jaar","41285553","4000","1050","2023JJ00","2","     0.0"
"PV20  ","Groningen (PV)","10200","2 jaar","542561","T001038","1010","2023JJ00","4949","  5294.5"
"PV20  ","Groningen (PV)","10800","8 jaar","38201017","4000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","12200","22 jaar","40607633","4000","1050","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","13800","38 jaar","24947681","3000","1010","2023JJ00","1811","  1871.5"
"PV20  ","Groningen (PV)","17500","75 jaar","31320129","3000","1080","2023JJ00","327","   366.0"
"PV20  ","Groningen (PV)","12000","20 jaar","21863145","3000","T001019","2023JJ00","4961","  5093.5"
"PV20  ","Groningen (PV)","19900","99 jaar","35557129","3000","1080","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","19300","93 jaar","15931345","T001038","T001019","2023JJ00","521","   667.5"
"PV20  ","Groningen (PV)","16900","69 jaar","30303249","3000","1080","2023JJ00","466","   494.0"
"PV20  ","Groningen (PV)","11400","14 jaar","20846265","3000","T001019","2023JJ00","3096","  3178.5"
"PV20  ","Groningen (PV)","10800","8 jaar","1525545","T001038","T001019","2023JJ00","5360","  5302.0"
"PV20  ","Groningen (PV)","19300","93 jaar","34235185","3000","T001019","2023JJ00","154","   213.0"
"PV20  ","Groningen (PV)","10200","2 jaar","576457","T001038","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","19900","99 jaar","53793177","4000","1020","2023JJ00","1","     0.0"
"PV20  ","Groningen (PV)","10800","8 jaar","19829385","3000","T001019","2023JJ00","2685","  2697.5"
"PV20  ","Groningen (PV)","10200","2 jaar","508665","T001038","T001019","2023JJ00","4949","  5294.5"
"PV20  ","Groningen (PV)","18100","81 jaar","13897585","T001038","T001019","2023JJ00","3281","  3655.0"
"PV20  ","Groningen (PV)","12000","20 jaar","21897041","3000","1010","2023JJ00","4955","  5089.5"
"PV20  ","Groningen (PV)","10400","4 jaar","19151465","3000","T001019","2023JJ00","2514","  2692.0"
"PV20  ","Groningen (PV)","10200","2 jaar","18812505","3000","T001019","2023JJ00","2645","  2727.5"
"PV20  ","Groningen (PV)","18100","81 jaar","32201425","3000","T001019","2023JJ00","1473","  1662.0"
"PV20  ","Groningen (PV)","17500","75 jaar","12880705","T001038","T001019","2023JJ00","6551","  6240.0"
"PV20  ","Groningen (PV)","14400","44 jaar","26032353","3000","1050","2023JJ00","6","     5.5"
"PV20  ","Groningen (PV)","15600","56 jaar","46268265","4000","T001019","2023JJ00","3999","  4047.5"
"PV20  ","Groningen (PV)","12600","26 jaar","22947817","3000","1020","2023JJ00","278","   206.0"
"PV20  ","Groningen (PV)","17500","75 jaar","31184545","3000","T001019","2023JJ00","3218","  3045.0"
"PV20  ","Groningen (PV)","10800","8 jaar","19863281","3000","1010","2023JJ00","2685","  2697.5"
"PV20  ","Groningen (PV)","13800","38 jaar","25015473","3000","1050","2023JJ00","6","     5.5"
"PV20  ","Groningen (PV)","17900","79 jaar","13694209","T001038","1080","2023JJ00","432","   452.0"
"PV20  ","Groningen (PV)","12000","20 jaar","21930937","3000","1020","2023JJ00","6","     4.0"
"PV20  ","Groningen (PV)","14400","44 jaar","44234505","4000","T001019","2023JJ00","3259","  3135.5"
"PV20  ","Groningen (PV)","10200","2 jaar","18846401","3000","1010","2023JJ00","2645","  2727.5"
"PV20  ","Groningen (PV)","18100","81 jaar","32235321","3000","1010","2023JJ00","72","    88.5"
"PV20  ","Groningen (PV)","11400","14 jaar","20914057","3000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","16500","65 jaar","29489745","3000","T001019","2023JJ00","3688","  3766.5"
"PV20  ","Groningen (PV)","13800","38 jaar","43217625","4000","T001019","2023JJ00","3103","  3182.5"
"PV20  ","Groningen (PV)","12600","26 jaar","22981713","3000","1050","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","17500","75 jaar","31218441","3000","1010","2023JJ00","228","   231.5"
"PV20  ","Groningen (PV)","10800","8 jaar","19897177","3000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","18900","89 jaar","33625057","3000","1020","2023JJ00","226","   304.0"
"PV20  ","Groningen (PV)","18700","87 jaar","33286097","3000","1020","2023JJ00","409","   438.5"
"PV20  ","Groningen (PV)","12000","20 jaar","21964833","3000","1050","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","10400","4 jaar","19219257","3000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","10200","2 jaar","18880297","3000","1020","2023JJ00","",""
"PV20  ","Groningen (PV)","19904","103 jaar","17863417","T001038","1020","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","11400","14 jaar","20947953","3000","1050","2023JJ00","",""
"PV20  ","Groningen (PV)","16300","63 jaar","29184681","3000","1010","2023JJ00","762","   796.5"
"PV20  ","Groningen (PV)","13800","38 jaar","43251521","4000","1010","2023JJ00","1348","  1436.5"
"PV20  ","Groningen (PV)","19300","93 jaar","34336873","3000","1050","2023JJ00","85","   113.5"
"PV20  ","Groningen (PV)","12000","20 jaar","40166985","4000","T001019","2023JJ00","5631","  5603.5"
"PV20  ","Groningen (PV)","10800","8 jaar","19931073","3000","1050","2023JJ00","",""
"PV20  ","Groningen (PV)","15700","57 jaar","28167801","3000","1010","2023JJ00","1065","  1108.5"
"PV20  ","Groningen (PV)","18700","87 jaar","33319993","3000","1050","2023JJ00","241","   232.0"
"PV20  ","Groningen (PV)","11400","14 jaar","39150105","4000","T001019","2023JJ00","2958","  2857.5"
"PV20  ","Groningen (PV)","15100","51 jaar","27150921","3000","1010","2023JJ00","1466","  1515.5"
"PV20  ","Groningen (PV)","10200","2 jaar","18914193","3000","1050","2023JJ00","",""
"PV20  ","Groningen (PV)","14200","42 jaar","25625601","3000","1010","2023JJ00","1625","  1561.0"
"PV20  ","Groningen (PV)","13800","38 jaar","43353209","4000","1080","2023JJ00","254","   222.5"
"PV20  ","Groningen (PV)","10800","8 jaar","38133225","4000","T001019","2023JJ00","2675","  2604.5"
"PV20  ","Groningen (PV)","18700","87 jaar","51522145","4000","T001019","2023JJ00","1103","  1220.5"
"PV20  ","Groningen (PV)","19900","99 jaar","17253289","T001038","1080","2023JJ00","2","     2.0"
"PV20  ","Groningen (PV)","12000","20 jaar","40200881","4000","1010","2023JJ00","5603","  5581.5"
"PV20  ","Groningen (PV)","22000","95 jaar of ouder","16304201","T001038","1010","2023JJ00","31","    38.0"
"PV20  ","Groningen (PV)","10200","2 jaar","37116345","4000","T001019","2023JJ00","2304","  2567.0"
"PV20  ","Groningen (PV)","18100","81 jaar","50505265","4000","T001019","2023JJ00","1808","  1993.0"
"PV20  ","Groningen (PV)","11400","14 jaar","39184001","4000","1010","2023JJ00","2958","  2857.5"
"PV20  ","Groningen (PV)","10400","4 jaar","19287049","3000","1080","2023JJ00","",""
"PV20  ","Groningen (PV)","19300","93 jaar","52572921","4000","1010","2023JJ00","18","    13.0"
"PV20  ","Groningen (PV)","12200","22 jaar","3932161","T001038","1010","2023JJ00","11281"," 11579.0"
"PV20  ","Groningen (PV)","17500","75 jaar","49488385","4000","T001019","2023JJ00","3333","  3195.0"
"PV20  ","Groningen (PV)","10800","8 jaar","38167121","4000","1010","2023JJ00","2675","  2604.5"
"PV20  ","Groningen (PV)","17900","79 jaar","31998049","3000","1080","2023JJ00","192","   189.0"
"PV20  ","Groningen (PV)","12000","20 jaar","40268673","4000","1050","2023JJ00","0","     0.0"
"PV20  ","Groningen (PV)","19900","99 jaar","53759281","4000","1010","2023JJ00","1","     3.5"
"PV20  ","Groningen (PV)","22000","95 jaar of ouder","52979673","4000","1050","2023JJ00","614","   755.0"
"PV20  ","Groningen (PV)","10200","2 jaar","37150241","4000","1010","2023JJ00","2304","  2567.0"
